Gallery,Medium,Era / Series,Index,Title (raw),Title (English),Title (Chinese),Year,Physical dimensions,Image pixels (WxH),File size (KB),Local file,Live URL
new-page-1,Oil,1980s,,oil001.jpg,oil001,,,,685x550,133,assets/oil001-0d9d54f4.jpg,https://antoinetterocks.github.io/yuchunmingart/assets/oil001-0d9d54f4.jpg
new-page-1,Oil,1980s,,oil002.jpg,oil002,,,,742x550,111,assets/oil002-0aeb482c.jpg,https://antoinetterocks.github.io/yuchunmingart/assets/oil002-0aeb482c.jpg
new-page-1,Oil,1980s,,oil003.jpg,oil003,,,,992x500,175,assets/oil003-380cd3c2.jpg,https://antoinetterocks.github.io/yuchunmingart/assets/oil003-380cd3c2.jpg
new-page-1,Oil,1980s,,oil004.jpg,oil004,,,,835x550,157,assets/oil004-143a10d4.jpg,https://antoinetterocks.github.io/yuchunmingart/assets/oil004-143a10d4.jpg
new-page-1,Oil,1980s,,oil005.jpg,oil005,,,,550x734,114,assets/oil005-067b9371.jpg,https://antoinetterocks.github.io/yuchunmingart/assets/oil005-067b9371.jpg
new-page-1,Oil,1980s,,oil006.jpg,oil006,,,,550x775,142,assets/oil006-49a28656.jpg,https://antoinetterocks.github.io/yuchunmingart/assets/oil006-49a28656.jpg
new-page-1,Oil,1980s,,oil007.jpg,oil007,,,,550x747,92,assets/oil007-343f1cc1.jpg,https://antoinetterocks.github.io/yuchunmingart/assets/oil007-343f1cc1.jpg
new-page-1,Oil,1980s,,oil008.jpg,oil008,,,,550x791,74,assets/oil008-17f6ee1a.jpg,https://antoinetterocks.github.io/yuchunmingart/assets/oil008-17f6ee1a.jpg
new-page-1,Oil,1980s,,oil009.jpg,oil009,,,,550x687,117,assets/oil009-012e7b01.jpg,https://antoinetterocks.github.io/yuchunmingart/assets/oil009-012e7b01.jpg
new-page-1,Oil,1980s,,oil010.jpg,oil010,,,,768x550,133,assets/oil010-0e3423a5.jpg,https://antoinetterocks.github.io/yuchunmingart/assets/oil010-0e3423a5.jpg
new-page-1,Oil,1980s,,oil011.jpg,oil011,,,,839x550,149,assets/oil011-1c129e11.jpg,https://antoinetterocks.github.io/yuchunmingart/assets/oil011-1c129e11.jpg
new-page-1,Oil,1980s,,oil012.jpg,oil012,,,,625x550,97,assets/oil012-099300fd.jpg,https://antoinetterocks.github.io/yuchunmingart/assets/oil012-099300fd.jpg
new-page-1,Oil,1980s,,oil013.jpg,oil013,,,,686x550,109,assets/oil013-1e0a7d0c.jpg,https://antoinetterocks.github.io/yuchunmingart/assets/oil013-1e0a7d0c.jpg
new-page-1,Oil,1980s,,oil014.jpg,oil014,,,,550x585,102,assets/oil014-263ba5cf.jpg,https://antoinetterocks.github.io/yuchunmingart/assets/oil014-263ba5cf.jpg
new-page-1,Oil,1980s,,oil015.jpg,oil015,,,,550x790,106,assets/oil015-293396a0.jpg,https://antoinetterocks.github.io/yuchunmingart/assets/oil015-293396a0.jpg
new-page-1,Oil,1980s,,oil016.jpg,oil016,,,,550x869,149,assets/oil016-15cb803b.jpg,https://antoinetterocks.github.io/yuchunmingart/assets/oil016-15cb803b.jpg
1990s,Oil,1990s,012,012 oil 山寨通道 Passage to Mountain Village (1999)-30X40inch.JPG,Passage to Mountain Village,山寨通道,1999,30X40inch,2560x1920,827,assets/14______Passage_to_Mountain_Village__1999_-30X40inch-349dea7c.JPG,https://antoinetterocks.github.io/yuchunmingart/assets/14______Passage_to_Mountain_Village__1999_-30X40inch-349dea7c.JPG
1990s,Oil,1990s,013,013 oil 老家的记忆 Hometown Memory (1998)-40X30inch.jpg,Hometown Memory,老家的记忆,1998,40X30inch,618x464,73,assets/013_oil_______Hometown_Memory__1998_-40X30inch-0b72b709.jpg,https://antoinetterocks.github.io/yuchunmingart/assets/013_oil_______Hometown_Memory__1998_-40X30inch-0b72b709.jpg
1990s,Oil,1990s,,oil017.jpg,oil017,,,,667x550,119,assets/oil017-1580b5c1.jpg,https://antoinetterocks.github.io/yuchunmingart/assets/oil017-1580b5c1.jpg
1990s,Oil,1990s,,oil020.jpg,oil020,,,,743x550,145,assets/oil020-62d1c4b7.jpg,https://antoinetterocks.github.io/yuchunmingart/assets/oil020-62d1c4b7.jpg
1990s,Oil,1990s,,oil021.jpg,oil021,,,,550x683,115,assets/oil021-288699a4.jpg,https://antoinetterocks.github.io/yuchunmingart/assets/oil021-288699a4.jpg
1990s,Oil,1990s,,oil022.jpg,oil022,,,,550x702,137,assets/oil022-28fa772b.jpg,https://antoinetterocks.github.io/yuchunmingart/assets/oil022-28fa772b.jpg
1990s,Oil,1990s,,oil023.jpg,oil023,,,,698x550,123,assets/oil023-0164d980.jpg,https://antoinetterocks.github.io/yuchunmingart/assets/oil023-0164d980.jpg
1990s,Oil,1990s,,oil024.jpg,oil024,,,,733x550,135,assets/oil024-82410069.jpg,https://antoinetterocks.github.io/yuchunmingart/assets/oil024-82410069.jpg
1990s,Oil,1990s,,oil025.jpg,oil025,,,,550x723,107,assets/oil025-28db0b89.jpg,https://antoinetterocks.github.io/yuchunmingart/assets/oil025-28db0b89.jpg
1990s,Oil,1990s,,oil026.jpg,oil026,,,,550x740,126,assets/oil026-09807072.jpg,https://antoinetterocks.github.io/yuchunmingart/assets/oil026-09807072.jpg
1990s,Oil,1990s,,oil027.jpg,oil027,,,,550x554,120,assets/oil027-226fa6c6.jpg,https://antoinetterocks.github.io/yuchunmingart/assets/oil027-226fa6c6.jpg
1990s,Oil,1990s,,oil028.jpg,oil028,,,,550x554,125,assets/oil028-0787241b.jpg,https://antoinetterocks.github.io/yuchunmingart/assets/oil028-0787241b.jpg
1990s,Oil,1990s,,oil029.jpg,oil029,,,,557x550,112,assets/oil029-3407fd95.jpg,https://antoinetterocks.github.io/yuchunmingart/assets/oil029-3407fd95.jpg
1990s,Oil,1990s,,oil030.jpg,oil030,,,,550x550,99,assets/oil030-03eaf947.jpg,https://antoinetterocks.github.io/yuchunmingart/assets/oil030-03eaf947.jpg
1990s,Oil,1990s,,oil031.jpg,oil031,,,,550x548,111,assets/oil031-0f6f0b49.jpg,https://antoinetterocks.github.io/yuchunmingart/assets/oil031-0f6f0b49.jpg
1990s,Oil,1990s,,oil032.jpg,oil032,,,,554x550,97,assets/oil032-4478df69.jpg,https://antoinetterocks.github.io/yuchunmingart/assets/oil032-4478df69.jpg
1990s,Oil,1990s,,oil033.jpg,oil033,,,,550x732,124,assets/oil033-12d28964.jpg,https://antoinetterocks.github.io/yuchunmingart/assets/oil033-12d28964.jpg
1990s,Oil,1990s,,oil034.jpg,oil034,,,,550x752,98,assets/oil034-480bbc85.jpg,https://antoinetterocks.github.io/yuchunmingart/assets/oil034-480bbc85.jpg
1990s,Oil,1990s,,oil035.jpg,oil035,,,,550x740,122,assets/oil035-07bfbc17.jpg,https://antoinetterocks.github.io/yuchunmingart/assets/oil035-07bfbc17.jpg
1990s,Oil,1990s,,oil036.jpg,oil036,,,,550x727,114,assets/oil036-134abb7e.jpg,https://antoinetterocks.github.io/yuchunmingart/assets/oil036-134abb7e.jpg
1990s,Oil,1990s,,oil037.jpg,oil037,,,,550x711,70,assets/oil037-03ac3478.jpg,https://antoinetterocks.github.io/yuchunmingart/assets/oil037-03ac3478.jpg
1990s,Oil,1990s,,oil038.jpg,oil038,,,,550x740,132,assets/oil038-3423821c.jpg,https://antoinetterocks.github.io/yuchunmingart/assets/oil038-3423821c.jpg
1990s,Oil,1990s,,oil039.jpg,oil039,,,,827x550,137,assets/oil039-1999eb77.jpg,https://antoinetterocks.github.io/yuchunmingart/assets/oil039-1999eb77.jpg
1990s,Oil,1990s,,oil040.jpg,oil040,,,,801x550,162,assets/oil040-10286615.jpg,https://antoinetterocks.github.io/yuchunmingart/assets/oil040-10286615.jpg
1990s,Oil,1990s,,oil041.jpg,oil041,,,,743x550,118,assets/oil041-04e1a532.jpg,https://antoinetterocks.github.io/yuchunmingart/assets/oil041-04e1a532.jpg
1990s,Oil,1990s,,oil042.jpg,oil042,,,,748x550,115,assets/oil042-1145058a.jpg,https://antoinetterocks.github.io/yuchunmingart/assets/oil042-1145058a.jpg
1990s,Oil,1990s,,oil043.jpg,oil043,,,,803x550,117,assets/oil043-0da46fe8.jpg,https://antoinetterocks.github.io/yuchunmingart/assets/oil043-0da46fe8.jpg
1990s,Oil,1990s,,oil044.jpg,oil044,,,,823x550,133,assets/oil044-0b784b23.jpg,https://antoinetterocks.github.io/yuchunmingart/assets/oil044-0b784b23.jpg
2000s,Oil,2000s,001,001 oil 聚居-山寨晨 Kinship-Dwelling-Mountain Village's Morning (2002)-30X40inch.JPG,Kinship-Dwelling-Mountain Village's Morning,聚居-山寨晨,2002,30X40inch,1920x2560,890,assets/001_oil___-____Kinship-Dwelling-Mountain_Village_s_Morning__2002_-30X40inch-23846975.JPG,https://antoinetterocks.github.io/yuchunmingart/assets/001_oil___-____Kinship-Dwelling-Mountain_Village_s_Morning__2002_-30X40inch-23846975.JPG
2000s,Oil,2000s,003,003 oil 生殖系列之一-尘封的记忆 Lineage series NO.1-Sealed Memory (2000)-48X60inch.JPG,Lineage series NO.1-Sealed Memory,生殖系列之一-尘封的记忆,2000,48X60inch,1575x1992,554,assets/12-1945c1c0.JPG,https://antoinetterocks.github.io/yuchunmingart/assets/12-1945c1c0.JPG
2000s,Oil,2000s,4,4 oil 白夜 A Bright Night (2004)-48X48inch.JPG,A Bright Night,白夜,2004,48X48inch,1605x1614,533,assets/4_oil____A_Bright_Night__2004_-48X48inch-6acecf8c.JPG,https://antoinetterocks.github.io/yuchunmingart/assets/4_oil____A_Bright_Night__2004_-48X48inch-6acecf8c.JPG
2000s,Oil,2000s,005,005 oil 生殖系列之三-红岩的述说 Lineage series NO.3-Red Rock Mountain's Tale (2000)-48X60inch.JPG,Lineage series NO.3-Red Rock Mountain's Tale,生殖系列之三-红岩的述说,2000,48X60inch,1692x2184,784,assets/40-36b04287.JPG,https://antoinetterocks.github.io/yuchunmingart/assets/40-36b04287.JPG
2000s,Oil,2000s,5,5 oil 月之韵 Rhythm of Moon (2003)-48X48inch.JPG,Rhythm of Moon,月之韵,2003,48X48inch,1712x1720,751,assets/5_oil_____Rhythm_of_Moon__2003_-48X48inch-0866efd1.JPG,https://antoinetterocks.github.io/yuchunmingart/assets/5_oil_____Rhythm_of_Moon__2003_-48X48inch-0866efd1.JPG
2000s,Oil,2000s,006,006 oil 生殖系列之四-沐浴甘霖 Lineage series NO.4-Soaked in Rain (2000)-48X60inch.JPG,Lineage series NO.4-Soaked in Rain,生殖系列之四-沐浴甘霖,2000,48X60inch,2037x1644,701,assets/15_______-_____Lineage_series_NO.4-Soaked_in_Rain__2000_-48X60inch-0b5cf592.JPG,https://antoinetterocks.github.io/yuchunmingart/assets/15_______-_____Lineage_series_NO.4-Soaked_in_Rain__2000_-48X60inch-0b5cf592.JPG
2000s,Oil,2000s,6,6 oil 黄土的故乡 Home of Loess (2003)-48X48inch.JPG,Home of Loess,黄土的故乡,2003,48X48inch,1650x1690,513,assets/6_oil_______Home_of_Loess__2003_-48X48inch-05bf9a22.JPG,https://antoinetterocks.github.io/yuchunmingart/assets/6_oil_______Home_of_Loess__2003_-48X48inch-05bf9a22.JPG
2000s,Oil,2000s,007,007 oil 拥挤的山谷 Crowded Mountain Valley (2004)-48X36inch.JPG,Crowded Mountain Valley,拥挤的山谷,2004,48X36inch,1759x2395,733,assets/007_oil_______Crowded_Mountain_Valley__2004_-48X36inch-309f1b85.JPG,https://antoinetterocks.github.io/yuchunmingart/assets/007_oil_______Crowded_Mountain_Valley__2004_-48X36inch-309f1b85.JPG
2000s,Oil,2000s,008,008 oil 佳居图 Dream Land (2004)-48X36inch.JPG,Dream Land,佳居图,2004,48X36inch,1774x2329,982,assets/008_oil_____Dream_Land__2004_-48X36inch-1ffb0bbe.JPG,https://antoinetterocks.github.io/yuchunmingart/assets/008_oil_____Dream_Land__2004_-48X36inch-1ffb0bbe.JPG
2000s,Oil,2000s,009,009 oil 昔日繁华 Glory of the Past (2005)-48X36inch.JPG,Glory of the Past,昔日繁华,2005,48X36inch,1762x2329,871,assets/009_oil______Glory_of_the_Past__2005_-48X36inch-3515e8ff.JPG,https://antoinetterocks.github.io/yuchunmingart/assets/009_oil______Glory_of_the_Past__2005_-48X36inch-3515e8ff.JPG
2000s,Oil,2000s,010,010 oil 秋之路 Autumn Road (2005)-48X36inch.JPG,Autumn Road,秋之路,2005,48X36inch,1920x2560,1073,assets/010_oil_____Autumn_Road__2005_-48X36inch-132ae14e.JPG,https://antoinetterocks.github.io/yuchunmingart/assets/010_oil_____Autumn_Road__2005_-48X36inch-132ae14e.JPG
2000s,Oil,2000s,10,10 红晕，油画，48x48英寸，2007.jpg,,红晕，油画，英寸,2007,48x48,2494x2460,1177,assets/10_______48x48___2007-1cef7be9.jpg,https://antoinetterocks.github.io/yuchunmingart/assets/10_______48x48___2007-1cef7be9.jpg
2000s,Oil,2000s,011,011 oil 韵 Fate (2002)-40X30inch.jpg,Fate,韵,2002,40X30inch,900x1236,77,assets/011_oil___Fate__2002_-40X30inch-135b69dd.jpg,https://antoinetterocks.github.io/yuchunmingart/assets/011_oil___Fate__2002_-40X30inch-135b69dd.jpg
2000s,Oil,2000s,13,13 离别oil（2008）48x48英寸.JPG,oil,离别（）英寸,2008,48x48,1800x1806,844,assets/13___oil_2008_48x48__-065784b7.JPG,https://antoinetterocks.github.io/yuchunmingart/assets/13___oil_2008_48x48__-065784b7.JPG
2000s,Oil,2000s,014,014 oil 桃花源 Peach Blossoms Glen (2000)-24X36inch.JPG,Peach Blossoms Glen,桃花源,2000,24X36inch,2256x1524,615,assets/24_oil_____Peach_Blossoms_Glen__2000_-24X36inch-0202ab70.JPG,https://antoinetterocks.github.io/yuchunmingart/assets/24_oil_____Peach_Blossoms_Glen__2000_-24X36inch-0202ab70.JPG
2000s,Oil,2000s,14,14 山寨通道 Passage to Mountain Village (1999)-30X40inch.JPG,Passage to Mountain Village,山寨通道,1999,30X40inch,2560x1920,827,assets/14______Passage_to_Mountain_Village__1999_-30X40inch-349dea7c.JPG,https://antoinetterocks.github.io/yuchunmingart/assets/14______Passage_to_Mountain_Village__1999_-30X40inch-349dea7c.JPG
2000s,Oil,2000s,015,015 oil 古道 Road of the Ancient (2004)-24X36inch.JPG,Road of the Ancient,古道,2004,24X36inch,2259x1504,654,assets/015_oil____Road_of_the_Ancient__2004_-24X36inch-06d697a3.JPG,https://antoinetterocks.github.io/yuchunmingart/assets/015_oil____Road_of_the_Ancient__2004_-24X36inch-06d697a3.JPG
2000s,Oil,2000s,15,15 oil 地下居 Underground Home (2005)-48X48inch.JPG,Underground Home,地下居,2005,48X48inch,1808x1816,679,assets/15_oil_____Underground_Home__2005_-48X48inch-077a6713.JPG,https://antoinetterocks.github.io/yuchunmingart/assets/15_oil_____Underground_Home__2005_-48X48inch-077a6713.JPG
2000s,Oil,2000s,15,15 石化村，油画，48x48in_0032.JPG,0032,石化村，油画,,48x48in,2444x2480,826,assets/15________48x48in_0032-06d52536.JPG,https://antoinetterocks.github.io/yuchunmingart/assets/15________48x48in_0032-06d52536.JPG
2000s,Oil,2000s,016,016 oil 初寒 In the First Day of Winter (2001)-30X40inch.jpg,In the First Day of Winter,初寒,2001,30X40inch,486x362,53,assets/016_oil____In_the_First_Day_of_Winter__2001_-30X40inch-08c8f783.jpg,https://antoinetterocks.github.io/yuchunmingart/assets/016_oil____In_the_First_Day_of_Winter__2001_-30X40inch-08c8f783.jpg
2000s,Oil,2000s,16,16  oil 韵 Fate (2002)-40X30inch.jpg,Fate,韵,2002,40X30inch,367x504,24,assets/16__oil___Fate__2002_-40X30inch-066ebb87.jpg,https://antoinetterocks.github.io/yuchunmingart/assets/16__oil___Fate__2002_-40X30inch-066ebb87.jpg
2000s,Oil,2000s,16,16 oil 红韵 Red Rhythm (2007)-48X48inch.JPG,Red Rhythm,红韵,2007,48X48inch,1772x1804,670,assets/16_oil____Red_Rhythm__2007_-48X48inch-0b5e1390.JPG,https://antoinetterocks.github.io/yuchunmingart/assets/16_oil____Red_Rhythm__2007_-48X48inch-0b5e1390.JPG
2000s,Oil,2000s,017,017 oil 万家灯火 Myriads of Twinkling Lights (2001)-30X40inch.JPG,Myriads of Twinkling Lights,万家灯火,2001,30X40inch,2163x1602,765,assets/017_oil______Myriads_of_Twinkling_Lights__2001_-30X40inch-15327654.JPG,https://antoinetterocks.github.io/yuchunmingart/assets/017_oil______Myriads_of_Twinkling_Lights__2001_-30X40inch-15327654.JPG
2000s,Oil,2000s,17,17 山乡之冬-36x48in.JPG,,山乡之冬,,36x48in,1920x2560,954,assets/17_____-36x48in-330cda3a.JPG,https://antoinetterocks.github.io/yuchunmingart/assets/17_____-36x48in-330cda3a.JPG
2000s,Oil,2000s,17,17 黎明，油画，48像8英寸2010.jpg,488,黎明，油画，像英寸,,,2456x2456,1499,assets/17_______48_8__2010-25accee0.jpg,https://antoinetterocks.github.io/yuchunmingart/assets/17_______48_8__2010-25accee0.jpg
2000s,Oil,2000s,018,018 oil 大地的述说 Listening to the Earth (2004)-24X36inch.JPG,Listening to the Earth,大地的述说,2004,24X36inch,2316x1554,834,assets/26_oil_______Listening_to_the_Earth__2004_-24X36inch-465cdbbc.JPG,https://antoinetterocks.github.io/yuchunmingart/assets/26_oil_______Listening_to_the_Earth__2004_-24X36inch-465cdbbc.JPG
2000s,Oil,2000s,18,18  oil 秋之路 Autumn Road (2005)-48X36inch.JPG,Autumn Road,秋之路,2005,48X36inch,138x184,18,assets/18__oil_____Autumn_Road__2005_-48X36inch-05d5ec3f.JPG,https://antoinetterocks.github.io/yuchunmingart/assets/18__oil_____Autumn_Road__2005_-48X36inch-05d5ec3f.JPG
2000s,Oil,2000s,019,019 oil 白夜-第二个版本 Shining Night-second version(2006)-30X40inch.JPG,Shining Night-second version,白夜-第二个版本,2006,30X40inch,1738x2320,1076,assets/019_oil___-______Shining_Night-second_version_2006_-30X40inch-09f012ea.JPG,https://antoinetterocks.github.io/yuchunmingart/assets/019_oil___-______Shining_Night-second_version_2006_-30X40inch-09f012ea.JPG
2000s,Oil,2000s,020,020 oil 古城之秋 Autumn in the Ancient City (2006)-36X36inch.JPG,Autumn in the Ancient City,古城之秋,2006,36X36inch,1735x1759,703,assets/020_oil______Autumn_in_the_Ancient_City__2006_-36X36inch-0bb437ae.JPG,https://antoinetterocks.github.io/yuchunmingart/assets/020_oil______Autumn_in_the_Ancient_City__2006_-36X36inch-0bb437ae.JPG
2000s,Oil,2000s,20,20 人道天道，油画，36x48英寸.jpg,,人道天道，油画，英寸,,36x48,2347x3094,811,assets/20_________36x48__-1f4bc058.jpg,https://antoinetterocks.github.io/yuchunmingart/assets/20_________36x48__-1f4bc058.jpg
2000s,Oil,2000s,021,021 oil 慈孝里 Village of Kindness and Piety (2006)-48X48inch.JPG,Village of Kindness and Piety,慈孝里,2006,48X48inch,1831x1837,511,assets/021_oil_____Village_of_Kindness_and_Piety__2006_-48X48inch-0637c1b3.JPG,https://antoinetterocks.github.io/yuchunmingart/assets/021_oil_____Village_of_Kindness_and_Piety__2006_-48X48inch-0637c1b3.JPG
2000s,Oil,2000s,21,21 oil 聚居-通道 Kinship-Dwelling-Passage(2002)-30X40inch　（102 x 76）.JPG,Kinship-Dwelling-Passage,聚居-通道 --　（）,2002,30X40inch,1920x2560,791,assets/002_oil___-___Kinship-Dwelling-Passage_2002_-30X40inch-35dcc388.JPG,https://antoinetterocks.github.io/yuchunmingart/assets/002_oil___-___Kinship-Dwelling-Passage_2002_-30X40inch-35dcc388.JPG
2000s,Oil,2000s,025,025 oil 白夜 A Bright Night (2004)-48X48inch.JPG,A Bright Night,白夜,2004,48X48inch,1605x1614,540,assets/025_oil____A_Bright_Night__2004_-48X48inch-267fc22b.JPG,https://antoinetterocks.github.io/yuchunmingart/assets/025_oil____A_Bright_Night__2004_-48X48inch-267fc22b.JPG
2000s,Oil,2000s,25,25 故乡的回忆，油画30x40英寸.jpg,,故乡的回忆，油画英寸,,30x40,159x119,7,assets/25_________30x40__-21a202c7.jpg,https://antoinetterocks.github.io/yuchunmingart/assets/25_________30x40__-21a202c7.jpg
2000s,Oil,2000s,026,026 oil 黄土的故乡 Home of Loess (2003)-48X48inch.JPG,Home of Loess,黄土的故乡,2003,48X48inch,1650x1690,530,assets/026_oil_______Home_of_Loess__2003_-48X48inch-3f5cc7f4.JPG,https://antoinetterocks.github.io/yuchunmingart/assets/026_oil_______Home_of_Loess__2003_-48X48inch-3f5cc7f4.JPG
2000s,Oil,2000s,027,027 oil 鼓楼的传说 Tales of the Drum Tower (2006)-48X48inch.JPG,Tales of the Drum Tower,鼓楼的传说,2006,48X48inch,1845x1833,982,assets/11_oil_______Tales_of_the_Drum_Tower__2006_-48X48inch-0d5ff7ec.JPG,https://antoinetterocks.github.io/yuchunmingart/assets/11_oil_______Tales_of_the_Drum_Tower__2006_-48X48inch-0d5ff7ec.JPG
2000s,Oil,2000s,27,27 “福”36x48in-.jpg,“”,福,,36x48in,1024x762,206,assets/27____36x48in--0a88165d.jpg,https://antoinetterocks.github.io/yuchunmingart/assets/27____36x48in--0a88165d.jpg
2000s,Oil,2000s,27,27 万家灯火系列--夜饭时辰30x40in.jpg,,万家灯火系列--夜饭时辰,,30x40in,1210x906,238,assets/019-1-11918454.jpg,https://antoinetterocks.github.io/yuchunmingart/assets/019-1-11918454.jpg
2000s,Oil,2000s,029,029 oil 地下居-第二个版本 Underground Home-second version (2006)-48X36inch.JPG,Underground Home-second version,地下居-第二个版本,2006,48X36inch,2386x1783,1003,assets/029_oil____-______Underground_Home-second_version__2006_-48X36inch-2766adfb.JPG,https://antoinetterocks.github.io/yuchunmingart/assets/029_oil____-______Underground_Home-second_version__2006_-48X36inch-2766adfb.JPG
2000s,Oil,2000s,030,030 oil 青铜系列-状元及第 Bronze Series-Home of Scholars (2006)-36X36inch.JPG,Bronze Series-Home of Scholars,青铜系列-状元及第,2006,36X36inch,1764x1815,711,assets/24_oil_____-_____Bronze_Series-Home_of_Scholars__2006_-36X36inch-34511a51.JPG,https://antoinetterocks.github.io/yuchunmingart/assets/24_oil_____-_____Bronze_Series-Home_of_Scholars__2006_-36X36inch-34511a51.JPG
2000s,Oil,2000s,30,30 斗彩系列之---老宅（2009）36x48英寸.JPG,,斗彩系列之---老宅（）英寸,2009,36x48,3268x2468,842,assets/DSC_0030-2f67eaa2.JPG,https://antoinetterocks.github.io/yuchunmingart/assets/DSC_0030-2f67eaa2.JPG
2000s,Oil,2000s,31,31  oil 青铜系列-寒窗苦读 Bronze series-A Way Out (2006)-30X40inch.JPG,Bronze series-A Way Out,青铜系列-寒窗苦读,2006,30X40inch,2560x1920,808,assets/29-2df78a27.JPG,https://antoinetterocks.github.io/yuchunmingart/assets/29-2df78a27.JPG
2000s,Oil,2000s,31,31 征程，油画，36x48英寸，2006年.jpg,,征程，油画，英寸，年,,36x48,113x150,6,assets/31_______36x48___2006_-5d29d2b5.jpg,https://antoinetterocks.github.io/yuchunmingart/assets/31_______36x48___2006_-5d29d2b5.jpg
2000s,Oil,2000s,032,032 oil 月影 Moonlight Shadow (2006)-30X40inch.jpg,Moonlight Shadow,月影,2006,30X40inch,700x943,196,assets/032_oil____Moonlight_Shadow__2006_-30X40inch-0d614da3.jpg,https://antoinetterocks.github.io/yuchunmingart/assets/032_oil____Moonlight_Shadow__2006_-30X40inch-0d614da3.jpg
2000s,Oil,2000s,033,033 oil 福临门 Good Fortune Knocking Our Door (2005)-36X48inch.jpg,Good Fortune Knocking Our Door,福临门,2005,36X48inch,1500x2008,545,assets/033_oil_____Good_Fortune_Knocking_Our_Door__2005_-36X48inch-162083b5.jpg,https://antoinetterocks.github.io/yuchunmingart/assets/033_oil_____Good_Fortune_Knocking_Our_Door__2005_-36X48inch-162083b5.jpg
2000s,Oil,2000s,034,034 oil 征程 A New Journey (2007)-36X48inch.JPG,A New Journey,征程,2007,36X48inch,1812x2376,660,assets/034_oil____A_New_Journey__2007_-36X48inch-0676d36d.JPG,https://antoinetterocks.github.io/yuchunmingart/assets/034_oil____A_New_Journey__2007_-36X48inch-0676d36d.JPG
2000s,Oil,2000s,34,34 oil 新年伊始 A New Year's Beginning (2006)-48X36inch.JPG,A New Year's Beginning,新年伊始,2006,48X36inch,1920x2560,909,assets/34_oil______A_New_Year_s_Beginning__2006_-48X36inch-1875cd9a.JPG,https://antoinetterocks.github.io/yuchunmingart/assets/34_oil______A_New_Year_s_Beginning__2006_-48X36inch-1875cd9a.JPG
2000s,Oil,2000s,035,035 oil 相依相伴 Partnership (2007)-36X48inch.JPG,Partnership,相依相伴,2007,36X48inch,1774x2368,1214,assets/035_oil______Partnership__2007_-36X48inch-05d0a874.JPG,https://antoinetterocks.github.io/yuchunmingart/assets/035_oil______Partnership__2007_-36X48inch-05d0a874.JPG
2000s,Oil,2000s,35,35 走向明天（2006）36x48英寸.JPG,,走向明天（）英寸,2006,36x48,1800x2412,925,assets/35______2006_36x48__-03cde266.JPG,https://antoinetterocks.github.io/yuchunmingart/assets/35______2006_36x48__-03cde266.JPG
2000s,Oil,2000s,036,036 oil 两岸人家 Home by the Riverbanks (2006)-36X48inch.JPG,Home by the Riverbanks,两岸人家,2006,36X48inch,2560x1920,956,assets/42_oil______Home_by_the_Riverbanks__2006_-36X48inch-5cee4f45.JPG,https://antoinetterocks.github.io/yuchunmingart/assets/42_oil______Home_by_the_Riverbanks__2006_-36X48inch-5cee4f45.JPG
2000s,Oil,2000s,36,36 oil 憶 Reminisce (2006)-30X40inch.JPG,Reminisce,憶,2006,30X40inch,2380x1768,906,assets/36_oil___Reminisce__2006_-30X40inch-0de57123.JPG,https://antoinetterocks.github.io/yuchunmingart/assets/36_oil___Reminisce__2006_-30X40inch-0de57123.JPG
2000s,Oil,2000s,037,037 oil 桃花村 Peach Blossoms Village (2006)-30X40inch.JPG,Peach Blossoms Village,桃花村,2006,30X40inch,2560x1920,870,assets/29_oil_____Peach_Blossoms_Village__2006_-30X40inch-020c64dc.JPG,https://antoinetterocks.github.io/yuchunmingart/assets/29_oil_____Peach_Blossoms_Village__2006_-30X40inch-020c64dc.JPG
2000s,Oil,2000s,37,37 oil 月影 Moonlight Shadow (2006)-30X40inch.jpg,Moonlight Shadow,月影,2006,30X40inch,1500x2021,573,assets/37_oil____Moonlight_Shadow__2006_-30X40inch-03b88d49.jpg,https://antoinetterocks.github.io/yuchunmingart/assets/37_oil____Moonlight_Shadow__2006_-30X40inch-03b88d49.jpg
2000s,Oil,2000s,038,038 oil 坠落与抗争 Falling & Struggling (2005)-48X36inch.JPG,Falling & Struggling,坠落与抗争,2005,48X36inch,2560x1920,1320,assets/32_oil_______Falling___Struggling__2005_-48X36inch-07eb8d8e.JPG,https://antoinetterocks.github.io/yuchunmingart/assets/32_oil_______Falling___Struggling__2005_-48X36inch-07eb8d8e.JPG
2000s,Oil,2000s,039,039 oil 坠落与抗争二 Falling & Struggling (2005)-48X36inch.JPG,Falling & Struggling,坠落与抗争二,2005,48X36inch,2377x1783,995,assets/039_oil________Falling___Struggling__2005_-48X36inch-0db49440.JPG,https://antoinetterocks.github.io/yuchunmingart/assets/039_oil________Falling___Struggling__2005_-48X36inch-0db49440.JPG
2000s,Oil,2000s,39,39 童年印象--48x36in.jpg,,童年印象,,48x36in,891x1192,321,assets/39_____--48x36in-192199ab.jpg,https://antoinetterocks.github.io/yuchunmingart/assets/39_____--48x36in-192199ab.jpg
2000s,Oil,2000s,040,040 oil 梅花之约 Promise (2005)-48X36inch.JPG,Promise,梅花之约,2005,48X36inch,2386x1789,909,assets/040_oil______Promise__2005_-48X36inch-0a50c117.JPG,https://antoinetterocks.github.io/yuchunmingart/assets/040_oil______Promise__2005_-48X36inch-0a50c117.JPG
